+00.004,-00.015,-09.780
+00.025,-00.020,-09.804
+00.018,-00.028,-09.800
+00.009,-00.024,-09.821
+00.027,-00.013,-09.816
+00.050,-00.026,-09.786
+00.005,-00.039,-09.812
+00.015,-00.023,-09.813
+00.021,-00.019,-09.808
+00.014,-00.019,-09.811
+00.041,-00.049,-09.831
+00.015,-00.044,-09.785
+00.020,-00.006,-09.822
+00.012,-00.016,-09.835
+00.019,-00.046,-09.773
+00.004,-00.013,-09.820
+00.012,-00.031,-09.816
+00.003,-00.016,-09.797
+00.023,-00.032,-09.838
+00.015,-00.031,-09.804
+00.024,-00.023,-09.802
+00.024,-00.012,-09.783
+00.001,-00.010,-09.768
+00.020,-00.008,-09.799
+00.012,-00.017,-09.770
+00.036,-00.007,-09.808
-00.006,-00.009,-09.759
+00.015,-00.006,-09.810
-00.001,-00.010,-09.794
+00.025,-00.015,-09.787
+00.046,-00.042,-09.791
-00.006,-00.034,-09.811
+00.027,-00.014,-09.769
+00.011,-00.018,-09.777
+00.009,-00.011,-09.814
+00.010,-00.033,-09.790
+00.014,+00.010,-09.801
-00.006,-00.027,-09.831
+00.011,-00.018,-09.776
+00.011,-00.010,-09.806
+00.020,-00.027,-09.803
+00.009,-00.018,-09.839
+00.017,-00.020,-09.789
+00.008,-00.024,-09.784
+00.010,-00.005,-09.815
+00.013,-00.033,-09.829
+00.040,-00.003,-09.826
+00.009,-00.036,-09.804
+00.014,+00.003,-09.796
-00.006,-00.001,-09.784
+00.026,-00.027,-09.831
+00.006,-00.021,-09.806
+00.021,-00.022,-09.779
-00.006,-00.019,-09.827
+00.017,-00.020,-09.821
+00.013,+00.004,-09.799
+00.006,+00.004,-09.822
+00.022,-00.017,-09.768
+00.007,-00.032,-09.794
+00.012,-00.025,-09.811
+00.006,-00.003,-09.823
+00.027,-00.042,-09.768
+00.032,-00.020,-09.810
+00.009,-00.012,-09.785
+00.001,-00.002,-09.803
+00.020,-00.009,-09.803
+00.018,-00.018,-09.798
+00.021,-00.032,-09.792
+00.035,-00.015,-09.802
+00.001,-00.004,-09.808
+00.025,-00.038,-09.797
+00.010,+00.013,-09.791
-00.002,+00.017,-09.791
-00.016,-00.029,-09.835
+00.006,-00.031,-09.755
+00.013,+00.001,-09.788
+00.013,+00.000,-09.791
-00.007,-00.018,-09.788
+00.012,-00.035,-09.805
+00.011,-00.013,-09.797
+00.028,-00.008,-09.823
+00.002,-00.061,-09.817
+00.005,-00.026,-09.783
-00.004,-00.020,-09.790
+00.028,-00.022,-09.819
+00.015,+00.017,-09.812
+00.023,-00.024,-09.779
+00.024,-00.009,-09.797
+00.024,-00.017,-09.789
+00.013,-00.018,-09.785
+00.010,-00.001,-09.783
+00.002,-00.021,-09.778
+00.019,-00.012,-09.800
-00.007,-00.015,-09.812
+00.025,-00.012,-09.813
+00.029,-00.016,-09.828
+00.039,+00.001,-09.805
+00.005,-00.013,-09.793
+00.008,-00.019,-09.792
+00.019,-00.023,-09.811
+00.005,-00.012,-09.793
-00.010,-00.017,-09.819
-00.015,-00.018,-09.815
+00.019,-00.032,-09.801
+00.013,+00.002,-09.754
+00.013,-00.014,-09.809
+00.032,-00.024,-09.793
+00.027,-00.025,-09.767
+00.017,-00.021,-09.803
+00.007,-00.023,-09.823
+00.022,-00.029,-09.799
+00.016,-00.003,-09.811
+00.033,-00.014,-09.782
+00.013,-00.022,-09.841
+00.018,-00.027,-09.831
+00.005,-00.010,-09.802
+00.001,-00.023,-09.799
+00.017,-00.040,-09.792
+00.018,-00.036,-09.830
+00.024,-00.007,-09.776
+00.045,-00.021,-09.839
-00.001,-00.030,-09.821
+00.020,-00.029,-09.800
+00.027,-00.030,-09.818
-00.000,-00.008,-09.837
+00.031,-00.024,-09.794
+00.016,-00.023,-09.823
+00.004,-00.008,-09.814
+00.034,-00.031,-09.805
+00.007,-00.013,-09.820
+00.025,-00.005,-09.815
+00.015,-00.018,-09.783
+00.025,-00.016,-09.790
+00.020,-00.043,-09.812
+00.025,-00.029,-09.793
+00.015,-00.005,-09.797
+00.021,-00.017,-09.810
+00.019,-00.010,-09.770
+00.014,-00.019,-09.796
+00.011,-00.026,-09.811
+00.021,-00.017,-09.790
+00.037,-00.022,-09.795
+00.010,-00.005,-09.820
+00.036,-00.023,-09.768
+00.014,-00.002,-09.818
-00.000,-00.014,-09.754
+00.023,-00.020,-09.827
+00.016,-00.027,-09.777
+00.022,+00.008,-09.788
+00.018,-00.012,-09.815
+00.041,-00.030,-09.804
+00.027,+00.002,-09.826
+00.022,-00.031,-09.810
+00.005,-00.023,-09.786
+00.014,-00.014,-09.797
+00.014,-00.014,-09.802
-00.002,-00.021,-09.805
+00.013,-00.020,-09.822
+00.021,+00.001,-09.803
+00.006,+00.005,-09.846
+00.018,-00.028,-09.796
+00.018,-00.015,-09.806
+00.017,-00.009,-09.804
+00.004,-00.010,-09.786
+00.017,-00.020,-09.803
+00.007,-00.016,-09.824
+00.012,-00.030,-09.828
+00.015,-00.030,-09.757
+00.035,-00.015,-09.792
+00.010,-00.025,-09.796
+00.035,-00.034,-09.841
+00.012,-00.033,-09.824
+00.014,-00.006,-09.816
+00.035,-00.011,-09.804
+00.011,-00.001,-09.778
+00.031,-00.010,-09.786
+00.021,-00.024,-09.766
-00.011,-00.019,-09.790
+00.027,+00.001,-09.789
+00.010,-00.041,-09.803
+00.002,-00.025,-09.766
+00.021,-00.014,-09.785
+00.007,-00.035,-09.830
+00.019,-00.016,-09.818
+00.032,-00.029,-09.787
+00.030,-00.003,-09.812
+00.036,-00.028,-09.784
+00.024,-00.017,-09.788
+00.027,-00.018,-09.790
+00.020,-00.003,-09.795
+00.024,-00.015,-09.788
+00.034,-00.016,-09.815
+00.030,-00.015,-09.808
+00.035,-00.016,-09.804
+00.022,-00.025,-09.823
+00.021,-00.018,-09.805
+00.016,-00.021,-09.800
+00.005,+00.013,-09.830
+00.025,-00.006,-09.802
+00.013,-00.010,-09.819
+00.009,-00.007,-09.798
-00.001,-00.034,-09.797
+00.016,-00.026,-09.794
+00.032,-00.006,-09.788
+00.026,-00.019,-09.778
+00.046,-00.039,-09.832
+00.025,-00.003,-09.778
+00.025,-00.044,-09.802
+00.012,-00.040,-09.808
+00.012,-00.014,-09.825
+00.026,-00.022,-09.822
+00.011,-00.005,-09.817
+00.002,-00.012,-09.809
+00.009,-00.023,-09.762
+00.035,+00.001,-09.818
+00.015,-00.020,-09.795
+00.012,-00.037,-09.813
+00.013,-00.023,-09.796
+00.019,-00.014,-09.818
+00.012,-00.026,-09.784
+00.004,-00.002,-09.798
+00.026,-00.020,-09.810
+00.019,-00.025,-09.785
-00.006,-00.031,-09.783
+00.018,-00.012,-09.769
+00.029,-00.023,-09.822
+00.008,+00.000,-09.811
+00.038,-00.029,-09.794
+00.021,-00.020,-09.767
+00.016,-00.012,-09.795
+00.041,-00.012,-09.818
+00.005,-00.000,-09.837
+00.017,-00.020,-09.779
+00.026,-00.001,-09.845
-00.016,-00.031,-09.790
+00.030,-00.019,-09.820
+00.005,-00.012,-09.829
+00.015,-00.024,-09.804
+00.011,-00.018,-09.816
+00.038,-00.019,-09.806
-00.004,-00.029,-09.812
+00.020,-00.027,-09.800
+00.019,-00.007,-09.785
+00.028,-00.018,-09.810
+00.042,-00.029,-09.823
+00.029,+00.001,-09.811
+00.022,+00.007,-09.775
+00.025,-00.021,-09.775
+00.009,-00.023,-09.799
+00.006,-00.023,-09.808
+00.018,-00.023,-09.805
-00.018,-00.003,-09.806
-00.001,-00.010,-09.793
+00.018,-00.009,-09.814
+00.016,-00.021,-09.806
+00.027,-00.006,-09.768
+00.027,-00.015,-09.781
-00.001,-00.022,-09.793
+00.010,-00.015,-09.800
+00.025,-00.035,-09.801
+00.021,-00.020,-09.787
+00.021,-00.022,-09.824
+00.014,-00.003,-09.834
+00.017,-00.017,-09.801
+00.033,-00.031,-09.770
+00.029,-00.013,-09.834
+00.018,-00.034,-09.814
+00.013,-00.015,-09.787
+00.014,-00.008,-09.829
+00.012,-00.011,-09.797
-00.001,-00.019,-09.814
+00.006,-00.014,-09.789
+00.022,-00.016,-09.751
+00.013,-00.029,-09.793
-00.004,-00.008,-09.800
+00.006,-00.014,-09.781
-00.008,-00.010,-09.804
+00.002,-00.020,-09.795
+00.026,-00.023,-09.809
+00.034,+00.007,-09.795
-00.007,-00.044,-09.814
+00.012,-00.007,-09.786
+00.028,-00.028,-09.799
+00.025,-00.017,-09.798
+00.011,-00.016,-09.803
+00.042,-00.039,-09.821
+00.034,-00.020,-09.794
+00.005,-00.015,-09.807
+00.018,-00.002,-09.809
+00.015,+00.003,-09.808
+00.003,-00.015,-09.801
+00.012,-00.027,-09.785
+00.025,-00.013,-09.788
+00.008,-00.024,-09.794
+00.024,-00.021,-09.782
+00.029,-00.003,-09.803
-00.007,-00.009,-09.757
+00.031,-00.013,-09.780
+00.016,-00.012,-09.807
+00.023,-00.018,-09.811
+00.032,-00.008,-09.826
+00.031,-00.013,-09.798
+00.010,-00.012,-09.816
+00.011,-00.022,-09.834
-00.008,-00.016,-09.804
+00.014,-00.030,-09.819
+00.027,-00.029,-09.791
+00.013,-00.006,-09.822
+00.030,-00.013,-09.796
+00.033,-00.011,-09.795
+00.024,-00.019,-09.840
+00.005,-00.035,-09.765
+00.024,-00.006,-09.833
+00.012,-00.020,-09.766
+00.012,-00.013,-09.801
+00.018,-00.019,-09.818
-00.001,-00.016,-09.783
+00.009,-00.018,-09.802
-00.003,-00.011,-09.783
+00.023,-00.023,-09.787
+00.024,-00.023,-09.798
+00.039,-00.005,-09.812
+00.032,-00.016,-09.803
+00.026,-00.021,-09.826
+00.038,-00.023,-09.805
+00.008,-00.025,-09.819
+00.030,-00.013,-09.828
-00.002,-00.011,-09.815
+00.008,-00.007,-09.812
+00.012,-00.019,-09.808
+00.024,-00.011,-09.794
+00.017,-00.003,-09.821
+00.030,-00.009,-09.778
+00.018,-00.036,-09.829
+00.035,-00.032,-09.803
+00.021,-00.041,-09.802
+00.025,-00.003,-09.786
+00.004,-00.015,-09.806
+00.010,-00.011,-09.837
+00.011,-00.015,-09.809
+00.023,-00.016,-09.803
-00.001,-00.027,-09.806
+00.055,-00.016,-09.777
+00.012,-00.031,-09.837
-00.001,-00.016,-09.774
-00.006,-00.013,-09.819
+00.025,-00.007,-09.805
+00.040,+00.005,-09.801
+00.033,-00.010,-09.779
+00.031,-00.009,-09.813
+00.024,-00.027,-09.796
-00.004,-00.044,-09.789
+00.028,-00.028,-09.794
+00.030,-00.020,-09.797
+00.023,-00.002,-09.775
-00.009,-00.029,-09.826
+00.019,-00.007,-09.790
+00.026,-00.008,-09.799
+00.013,-00.025,-09.797
+00.008,-00.039,-09.804
+00.026,-00.032,-09.790
+00.024,-00.014,-09.822
+00.025,-00.045,-09.806
+00.019,-00.007,-09.784
+00.035,-00.019,-09.825
+00.033,-00.026,-09.818
-00.001,-00.012,-09.760
-00.003,+00.005,-09.800
+00.033,-00.008,-09.770
+00.025,-00.032,-09.789
+00.007,-00.015,-09.804
+00.025,-00.029,-09.794
+00.018,+00.009,-09.830
+00.019,-00.032,-09.815
+00.021,-00.019,-09.813
+00.005,-00.012,-09.784
+00.007,-00.017,-09.801
+00.027,-00.016,-09.790
+00.019,-00.031,-09.806
+00.035,-00.009,-09.823
+00.008,+00.003,-09.802
+00.024,-00.015,-09.819
+00.021,-00.023,-09.792
+00.017,-00.020,-09.802
+00.005,-00.002,-09.799
+00.015,+00.000,-09.771
+00.014,-00.042,-09.788
+00.011,-00.019,-09.784
+00.019,-00.012,-09.804
+00.007,-00.016,-09.807
+00.025,-00.017,-09.781
+00.003,-00.019,-09.775
+00.023,-00.013,-09.799
+00.005,-00.007,-09.804
+00.007,-00.038,-09.787
+00.021,-00.016,-09.806
+00.022,-00.024,-09.794
+00.013,-00.017,-09.824
+00.024,-00.018,-09.784
+00.013,-00.013,-09.800
+00.001,-00.021,-09.801
+00.001,-00.013,-09.808
+00.039,-00.012,-09.782
-00.011,-00.008,-09.806
+00.015,-00.040,-09.796
+00.025,-00.012,-09.809
+00.009,-00.034,-09.812
+00.029,-00.029,-09.805
+00.009,-00.014,-09.796
+00.020,-00.025,-09.819
+00.038,-00.003,-09.790
+00.013,-00.013,-09.799
+00.036,+00.003,-09.772
+00.017,-00.018,-09.819
+00.016,-00.012,-09.758
+00.029,-00.003,-09.793
+00.011,-00.033,-09.795
+00.010,-00.026,-09.821
+00.003,-00.022,-09.812
+00.011,-00.041,-09.809
+00.021,-00.011,-09.823
+00.004,-00.029,-09.765
+00.010,-00.008,-09.816
+00.012,-00.024,-09.790
+00.020,-00.018,-09.796
+00.019,-00.011,-09.794
+00.019,-00.022,-09.768
-00.016,-00.004,-09.770
+00.014,-00.014,-09.831
+00.010,-00.012,-09.805
+00.015,-00.018,-09.804
+00.011,+00.004,-09.766
+00.031,-00.024,-09.810
+00.005,-00.031,-09.774
+00.020,-00.013,-09.784
+00.026,-00.032,-09.816
+00.023,-00.031,-09.780
+00.020,-00.053,-09.794
+00.006,-00.017,-09.782
+00.014,-00.018,-09.829
+00.014,-00.037,-09.790
+00.002,-00.042,-09.789
+00.025,-00.022,-09.803
+00.006,-00.010,-09.808
+00.027,-00.001,-09.783
+00.024,-00.008,-09.776
+00.032,-00.031,-09.796
+00.005,-00.015,-09.795
+00.027,-00.020,-09.815
+00.002,-00.031,-09.799
+00.012,-00.026,-09.820
+00.027,-00.017,-09.795
+00.004,-00.018,-09.828
+00.036,-00.012,-09.779
+00.011,-00.029,-09.800
+00.013,-00.009,-09.798
+00.008,-00.018,-09.786
+00.023,-00.021,-09.822
+00.032,-00.011,-09.806
-00.005,-00.002,-09.793
+00.016,-00.009,-09.810
+00.034,-00.032,-09.818
+00.048,-00.022,-09.798
+00.020,-00.026,-09.797
+00.025,-00.029,-09.815
+00.022,-00.006,-09.817
+00.004,-00.017,-09.784
-00.003,-00.040,-09.829
+00.034,-00.015,-09.809
+00.007,-00.013,-09.779
+00.013,-00.011,-09.803
+00.024,-00.005,-09.769
+00.031,-00.001,-09.761
+00.037,-00.020,-09.796
+00.011,-00.030,-09.777
+00.024,-00.015,-09.809
+00.040,-00.005,-09.801
+00.002,-00.016,-09.814
+00.008,-00.022,-09.805
+00.010,-00.014,-09.802
+00.018,-00.010,-09.775
+00.019,-00.024,-09.803
+00.014,-00.013,-09.802
+00.026,-00.013,-09.769
+00.013,-00.014,-09.783
+00.006,-00.009,-09.844
+00.021,-00.036,-09.795
+00.018,-00.026,-09.813
+00.020,-00.034,-09.780
+00.014,-00.023,-09.793
+00.019,-00.022,-09.803
+00.010,-00.026,-09.787
+00.009,-00.021,-09.837
+00.019,-00.019,-09.803
+00.009,-00.015,-09.784
+00.026,-00.021,-09.806
+00.000,-00.002,-09.792
+00.019,-00.033,-09.816
+00.015,-00.021,-09.772
+00.028,+00.001,-09.773
+00.036,-00.019,-09.768
-00.013,+00.000,-09.806
+00.012,-00.025,-09.835
+00.019,+00.001,-09.803
+00.031,-00.035,-09.809
+00.002,-00.005,-09.824
+00.019,-00.030,-09.774
+00.013,-00.030,-09.803
+00.002,-00.021,-09.795
+00.025,-00.035,-09.812
+00.010,-00.005,-09.767
+00.021,-00.013,-09.783
+00.021,-00.013,-09.803
+00.012,-00.005,-09.814
-00.008,-00.023,-09.791
+00.001,-00.014,-09.784
+00.017,-00.022,-09.821
+00.009,-00.028,-09.816
+00.006,-00.021,-09.789
+00.006,-00.014,-09.802
+00.004,-00.022,-09.781
+00.020,-00.015,-09.800
+00.000,-00.013,-09.814
+00.040,-00.034,-09.813
-00.010,-00.005,-09.776
+00.004,-00.030,-09.801
+00.007,-00.007,-09.824
+00.018,-00.036,-09.840
+00.016,-00.025,-09.834
+00.023,-00.025,-09.790
+00.013,+00.000,-09.814
+00.013,-00.011,-09.796
+00.020,-00.016,-09.810
-00.006,-00.025,-09.798
+00.028,-00.024,-09.796
+00.027,+00.001,-09.841
+00.037,-00.019,-09.778
+00.011,+00.001,-09.803
+00.009,-00.021,-09.809
+00.013,-00.011,-09.817
+00.017,-00.002,-09.836
+00.001,+00.001,-09.832
+00.020,-00.032,-09.800
+00.011,-00.015,-09.790
+00.007,-00.022,-09.800
+00.024,-00.027,-09.791
+00.008,-00.016,-09.787
+00.000,-00.017,-09.797
-00.015,-00.014,-09.800
+00.009,-00.029,-09.771
-00.005,-00.011,-09.794
+00.024,-00.010,-09.785
+00.023,-00.016,-09.812
+00.025,+00.003,-09.757
+00.047,+00.002,-09.764
+00.025,-00.018,-09.809
+00.000,-00.034,-09.799
+00.015,-00.021,-09.812
+00.038,-00.009,-09.840
+00.026,-00.013,-09.811
+00.032,-00.026,-09.806
+00.007,-00.020,-09.815
-00.006,-00.006,-09.825
+00.017,-00.015,-09.786
+00.030,-00.009,-09.793
+00.022,-00.003,-09.804
+00.014,-00.013,-09.778
+00.007,-00.029,-09.822
+00.014,-00.015,-09.775
+00.028,-00.013,-09.786
+00.012,-00.004,-09.784
-00.005,-00.014,-09.820
-00.002,-00.013,-09.803
+00.015,-00.034,-09.796
+00.018,-00.018,-09.772
+00.003,-00.029,-09.815
+00.011,-00.001,-09.827
+00.019,-00.021,-09.775
-00.012,-00.016,-09.812
+00.026,-00.018,-09.809
+00.013,-00.039,-09.786
+00.008,-00.007,-09.782
+00.017,-00.023,-09.801
+00.018,-00.018,-09.781
+00.012,-00.015,-09.802
+00.034,-00.055,-09.804
+00.016,-00.021,-09.806
+00.020,-00.006,-09.818
+00.015,-00.017,-09.770
+00.004,+00.012,-09.813
+00.016,-00.013,-09.805
+00.015,-00.017,-09.819
+00.014,-00.033,-09.798
+00.030,-00.005,-09.823
-00.004,+00.007,-09.810
+00.000,-00.019,-09.808
+00.029,-00.016,-09.831
+00.008,-00.028,-09.815
+00.001,-00.024,-09.791
+00.020,-00.006,-09.790
+00.007,-00.007,-09.800
-00.018,-00.011,-09.821
+00.006,-00.027,-09.783
+00.025,-00.017,-09.802
+00.006,-00.012,-09.803
+00.034,-00.034,-09.838
+00.008,-00.007,-09.803
+00.016,-00.015,-09.783
+00.001,-00.033,-09.791
+00.017,-00.010,-09.805
+00.023,-00.029,-09.796
+00.024,-00.020,-09.802
+00.011,-00.004,-09.791
+00.027,-00.019,-09.791
+00.015,-00.027,-09.790
+00.013,-00.029,-09.824
-00.008,+00.006,-09.818
+00.040,-00.022,-09.808
+00.017,-00.019,-09.835
+00.031,-00.028,-09.846
+00.022,-00.043,-09.817
+00.018,-00.027,-09.795
+00.020,-00.024,-09.803
+00.023,-00.023,-09.810
+00.004,-00.001,-09.827
+00.017,-00.029,-09.780
+00.005,-00.026,-09.793
+00.028,-00.017,-09.818
+00.022,-00.025,-09.813
+00.008,-00.012,-09.803
+00.023,-00.033,-09.836
+00.025,-00.021,-09.824
+00.032,-00.000,-09.815
+00.008,-00.008,-09.777
+00.017,-00.003,-09.811
+00.009,-00.024,-09.786
+00.010,-00.025,-09.806
+00.016,-00.027,-09.797
+00.015,-00.021,-09.802
+00.023,-00.022,-09.792
+00.032,-00.030,-09.794
+00.010,-00.010,-09.768
+00.054,-00.031,-09.818
+00.001,-00.039,-09.780
+00.020,-00.006,-09.814
+00.020,-00.020,-09.806
+00.002,-00.022,-09.768
+00.031,-00.027,-09.780
+00.005,-00.017,-09.810
+00.017,-00.025,-09.792
+00.018,-00.015,-09.810
+00.037,-00.026,-09.784
+00.037,-00.003,-09.757
+00.043,-00.009,-09.809
+00.003,-00.023,-09.814
+00.019,+00.012,-09.805
+00.010,-00.025,-09.787
+00.022,-00.024,-09.795
+00.005,-00.019,-09.805
+00.008,-00.041,-09.809
+00.032,-00.012,-09.798
+00.022,-00.026,-09.801
+00.012,+00.000,-09.805
+00.013,-00.014,-09.802
+00.022,-00.010,-09.822
+00.032,+00.001,-09.784
+00.023,-00.015,-09.803
+00.023,-00.018,-09.814
+00.011,-00.036,-09.781
+00.008,-00.013,-09.837
+00.003,-00.011,-09.762
+00.035,-00.043,-09.786
+00.025,-00.035,-09.815
+00.024,-00.020,-09.816
-00.003,-00.002,-09.797
+00.030,-00.006,-09.775
+00.021,-00.025,-09.793
+00.041,-00.023,-09.842
+00.015,-00.023,-09.819
+00.017,-00.017,-09.815
+00.016,-00.027,-09.800
-00.011,-00.010,-09.791
+00.004,-00.008,-09.807
+00.018,-00.012,-09.801
+00.015,-00.019,-09.790
-00.003,-00.023,-09.767
+00.016,-00.022,-09.792
-00.003,-00.019,-09.779
+00.022,-00.022,-09.785
+00.022,-00.021,-09.811
+00.036,-00.005,-09.794
+00.033,+00.007,-09.770
+00.019,+00.010,-09.810
-00.004,-00.022,-09.815
+00.001,+00.004,-09.783
+00.015,-00.032,-09.785
+00.015,-00.034,-09.823
+00.007,-00.001,-09.802
-00.010,-00.028,-09.801
+00.033,-00.016,-09.825
+00.017,-00.019,-09.804
+00.022,-00.012,-09.801
+00.022,-00.012,-09.789
+00.037,+00.001,-09.816
+00.015,-00.045,-09.842
+00.020,-00.010,-09.805
+00.007,-00.007,-09.822
+00.019,-00.018,-09.786
+00.013,-00.006,-09.810
+00.004,-00.027,-09.774
+00.016,-00.016,-09.754
+00.017,-00.017,-09.799
+00.005,-00.025,-09.820
+00.032,-00.029,-09.789
-00.001,-00.008,-09.781
+00.037,-00.010,-09.810
+00.014,-00.014,-09.798
+00.002,-00.020,-09.822
+00.040,-00.030,-09.802
+00.011,+00.023,-09.801
+00.013,-00.032,-09.803
+00.020,-00.015,-09.792
+00.011,-00.024,-09.830
-00.004,-00.025,-09.811
+00.019,-00.006,-09.778
+00.012,-00.034,-09.763
+00.021,-00.001,-09.786
+00.008,+00.014,-09.817
+00.023,-00.002,-09.812
+00.021,-00.018,-09.828
+00.026,-00.030,-09.784
+00.024,-00.023,-09.795
+00.016,-00.011,-09.778
+00.012,-00.006,-09.781
+00.021,-00.004,-09.826
+00.009,-00.012,-09.798
+00.040,-00.017,-09.817
+00.010,-00.016,-09.798
+00.002,-00.015,-09.813
+00.008,-00.009,-09.810
+00.007,-00.014,-09.812
+00.024,+00.001,-09.793
+00.025,-00.010,-09.792
+00.016,-00.031,-09.791
+00.024,-00.018,-09.851
+00.024,-00.018,-09.799
+00.015,-00.017,-09.797
+00.029,-00.014,-09.841
+00.005,-00.031,-09.799
+00.019,-00.010,-09.790
-00.006,-00.017,-09.788
+00.012,-00.034,-09.790
+00.035,-00.004,-09.799
+00.023,-00.002,-09.786
-00.010,-00.023,-09.773
+00.025,-00.031,-09.780
+00.001,-00.029,-09.789
+00.011,-00.014,-09.829
+00.028,-00.003,-09.797
+00.011,-00.007,-09.811
+00.046,-00.006,-09.808
+00.021,-00.012,-09.793
+00.027,-00.013,-09.813
+00.006,-00.019,-09.799
+00.026,-00.035,-09.825
+00.027,-00.016,-09.802
+00.026,-00.036,-09.799
+00.016,-00.015,-09.768
+00.018,-00.010,-09.814
+00.006,-00.018,-09.815
+00.040,-00.040,-09.779
-00.007,-00.001,-09.803
+00.015,-00.028,-09.802
+00.024,-00.021,-09.784
+00.032,-00.020,-09.842
+00.034,-00.016,-09.801
+00.025,-00.028,-09.810
+00.018,-00.028,-09.809
+00.003,-00.008,-09.812
+00.027,-00.010,-09.791
+00.039,-00.006,-09.809
-00.000,-00.004,-09.764
