-00.022,+00.002,+09.741
-00.025,+00.017,+09.818
-00.006,+00.020,+09.760
-00.008,+00.022,+09.792
-00.022,+00.015,+09.755
-00.003,+00.004,+09.760
-00.006,+00.029,+09.778
-00.017,+00.018,+09.776
-00.021,+00.028,+09.788
-00.011,+00.044,+09.779
-00.013,+00.025,+09.736
-00.007,+00.015,+09.766
+00.004,+00.038,+09.727
+00.005,+00.012,+09.785
-00.031,+00.028,+09.736
-00.001,+00.035,+09.786
-00.010,+00.038,+09.785
-00.019,+00.035,+09.774
+00.004,+00.027,+09.758
+00.001,+00.025,+09.784
-00.015,+00.048,+09.772
-00.000,+00.030,+09.771
+00.017,+00.033,+09.795
-00.006,+00.012,+09.768
-00.011,+00.008,+09.756
-00.011,+00.026,+09.796
-00.027,+00.003,+09.812
-00.037,+00.019,+09.761
-00.012,+00.022,+09.781
-00.007,-00.002,+09.767
-00.007,+00.019,+09.777
-00.009,+00.033,+09.766
-00.008,+00.022,+09.796
-00.002,+00.021,+09.795
+00.006,+00.015,+09.788
-00.010,+00.033,+09.779
-00.009,+00.019,+09.751
-00.001,+00.021,+09.769
-00.014,+00.028,+09.760
+00.002,+00.010,+09.780
-00.016,+00.008,+09.775
-00.003,+00.026,+09.788
-00.019,+00.034,+09.792
-00.010,+00.008,+09.782
-00.026,+00.024,+09.784
-00.028,+00.021,+09.754
-00.012,+00.026,+09.754
-00.006,+00.022,+09.757
-00.004,+00.028,+09.766
-00.029,+00.044,+09.770
-00.011,+00.028,+09.759
-00.002,+00.000,+09.778
-00.017,+00.024,+09.761
+00.005,+00.017,+09.753
+00.005,+00.020,+09.752
+00.005,+00.026,+09.781
-00.023,+00.040,+09.771
+00.005,+00.021,+09.764
-00.007,+00.044,+09.785
-00.004,+00.034,+09.751
-00.011,+00.011,+09.763
-00.003,+00.027,+09.771
-00.011,+00.032,+09.765
-00.007,+00.039,+09.804
-00.009,+00.005,+09.763
-00.013,+00.057,+09.773
+00.000,+00.042,+09.755
-00.008,+00.025,+09.774
-00.006,+00.031,+09.768
-00.029,+00.013,+09.779
+00.009,+00.025,+09.752
-00.009,+00.027,+09.771
+00.022,+00.038,+09.759
-00.021,+00.021,+09.766
-00.014,+00.017,+09.751
-00.023,+00.028,+09.788
-00.008,+00.044,+09.801
-00.016,+00.034,+09.750
-00.011,+00.018,+09.798
-00.001,+00.025,+09.787
+00.011,+00.017,+09.776
-00.002,+00.031,+09.764
-00.012,+00.030,+09.780
-00.026,+00.039,+09.758
-00.018,+00.029,+09.768
-00.016,+00.029,+09.781
-00.012,+00.030,+09.789
+00.001,+00.052,+09.796
+00.003,+00.041,+09.794
-00.023,+00.026,+09.789
+00.002,+00.025,+09.777
+00.018,+00.031,+09.799
-00.025,+00.019,+09.768
-00.018,+00.020,+09.765
+00.012,-00.001,+09.756
-00.018,+00.003,+09.768
+00.005,+00.007,+09.746
-00.022,+00.025,+09.815
+00.004,+00.028,+09.760
-00.019,+00.002,+09.744
-00.013,+00.036,+09.749
-00.019,+00.035,+09.795
+00.003,+00.014,+09.753
-00.008,+00.054,+09.763
-00.014,+00.020,+09.787
-00.011,+00.028,+09.808
-00.011,+00.013,+09.770
+00.005,+00.047,+09.798
-00.016,+00.011,+09.786
+00.015,+00.024,+09.779
-00.020,+00.027,+09.790
+00.035,+00.005,+09.742
+00.008,+00.041,+09.774
-00.015,+00.013,+09.785
-00.004,+00.033,+09.732
-00.014,+00.007,+09.746
+00.004,+00.026,+09.754
-00.016,+00.017,+09.776
-00.017,-00.009,+09.764
-00.007,+00.026,+09.789
-00.002,+00.021,+09.764
-00.012,+00.023,+09.795
-00.012,+00.032,+09.745
-00.018,+00.017,+09.753
-00.019,+00.038,+09.785
-00.028,+00.024,+09.791
-00.001,+00.020,+09.847
+00.012,+00.025,+09.723
+00.005,+00.012,+09.782
+00.012,+00.027,+09.784
-00.020,+00.027,+09.780
-00.012,+00.028,+09.773
-00.022,-00.005,+09.766
+00.032,+00.028,+09.784
-00.009,+00.030,+09.772
-00.012,+00.034,+09.767
+00.001,+00.012,+09.795
-00.024,+00.026,+09.780
+00.006,+00.034,+09.771
-00.006,+00.031,+09.796
-00.023,+00.015,+09.748
-00.004,+00.023,+09.788
-00.008,+00.032,+09.784
-00.003,+00.040,+09.781
-00.036,+00.021,+09.755
-00.013,+00.036,+09.812
+00.018,+00.016,+09.789
-00.008,+00.030,+09.775
-00.015,+00.030,+09.803
-00.011,+00.018,+09.783
-00.025,+00.040,+09.793
+00.011,+00.021,+09.782
-00.001,+00.034,+09.785
-00.016,+00.041,+09.779
-00.021,+00.016,+09.783
+00.024,+00.028,+09.793
-00.006,+00.060,+09.777
-00.021,+00.039,+09.769
+00.009,+00.038,+09.746
-00.014,-00.008,+09.781
-00.006,+00.027,+09.743
-00.010,+00.025,+09.774
-00.002,+00.017,+09.757
-00.025,+00.026,+09.745
-00.010,+00.028,+09.804
+00.011,+00.030,+09.779
-00.026,+00.028,+09.756
+00.004,+00.037,+09.745
+00.006,+00.030,+09.787
-00.014,+00.020,+09.778
-00.001,+00.016,+09.772
-00.006,+00.032,+09.771
-00.027,+00.025,+09.754
-00.024,+00.016,+09.745
-00.023,+00.022,+09.746
-00.002,+00.019,+09.811
-00.004,+00.049,+09.754
-00.015,+00.023,+09.773
-00.031,+00.012,+09.769
+00.003,+00.019,+09.784
-00.007,+00.018,+09.767
+00.015,+00.008,+09.749
-00.001,+00.013,+09.768
-00.025,+00.034,+09.759
-00.034,+00.011,+09.763
+00.009,+00.027,+09.778
-00.019,+00.047,+09.781
-00.016,+00.020,+09.787
+00.004,+00.033,+09.797
-00.010,+00.030,+09.778
-00.017,+00.028,+09.783
-00.019,+00.037,+09.753
-00.008,+00.032,+09.794
-00.021,+00.017,+09.738
-00.002,+00.020,+09.781
+00.005,+00.026,+09.764
-00.021,+00.015,+09.776
-00.011,+00.017,+09.777
+00.002,+00.021,+09.792
-00.005,+00.011,+09.800
-00.032,+00.024,+09.783
+00.008,+00.027,+09.770
-00.008,+00.025,+09.766
+00.012,+00.028,+09.776
-00.019,+00.031,+09.754
+00.011,+00.043,+09.762
-00.010,+00.035,+09.803
-00.002,+00.015,+09.797
-00.004,+00.025,+09.806
-00.012,+00.044,+09.754
-00.006,+00.031,+09.788
+00.007,+00.032,+09.745
+00.003,+00.023,+09.772
-00.010,+00.017,+09.809
-00.009,+00.037,+09.756
+00.003,+00.013,+09.799
-00.011,+00.027,+09.785
-00.005,+00.041,+09.760
-00.007,+00.053,+09.760
-00.011,+00.003,+09.783
+00.006,+00.022,+09.778
-00.025,+00.027,+09.753
-00.004,+00.023,+09.763
-00.003,+00.021,+09.790
-00.022,+00.021,+09.784
-00.029,+00.011,+09.772
-00.004,+00.000,+09.786
+00.004,+00.038,+09.785
-00.001,+00.012,+09.773
-00.006,+00.038,+09.802
-00.012,+00.012,+09.748
+00.003,-00.001,+09.766
-00.001,+00.029,+09.768
+00.004,+00.022,+09.784
-00.004,+00.035,+09.746
-00.016,+00.037,+09.822
-00.014,+00.008,+09.788
-00.016,+00.018,+09.771
+00.021,+00.015,+09.765
-00.014,+00.030,+09.764
-00.031,+00.011,+09.786
-00.014,+00.015,+09.761
-00.017,+00.016,+09.735
-00.005,+00.027,+09.764
-00.008,+00.019,+09.773
-00.008,+00.041,+09.757
-00.000,+00.025,+09.793
-00.001,+00.002,+09.760
-00.017,+00.023,+09.760
-00.010,+00.019,+09.804
-00.011,+00.011,+09.817
-00.004,-00.016,+09.772
-00.027,+00.015,+09.771
+00.007,+00.045,+09.792
-00.017,+00.031,+09.777
-00.017,+00.028,+09.791
-00.016,-00.001,+09.799
-00.013,+00.025,+09.780
-00.021,+00.028,+09.796
-00.002,+00.019,+09.745
+00.008,+00.021,+09.779
+00.002,+00.050,+09.756
-00.021,+00.019,+09.782
-00.007,+00.022,+09.810
+00.002,+00.053,+09.787
+00.014,+00.044,+09.800
-00.015,+00.032,+09.796
+00.003,+00.021,+09.780
-00.016,+00.014,+09.778
+00.010,+00.023,+09.758
-00.013,+00.033,+09.767
-00.013,+00.021,+09.773
