-00.075,+09.798,-00.040
-00.048,+09.781,-00.053
-00.091,+09.746,-00.054
-00.099,+09.809,-00.056
-00.109,+09.787,-00.034
-00.086,+09.796,-00.030
-00.070,+09.788,-00.035
-00.104,+09.782,-00.023
-00.102,+09.795,-00.034
-00.105,+09.805,-00.036
-00.102,+09.791,-00.051
-00.081,+09.823,-00.016
-00.059,+09.810,-00.047
-00.118,+09.779,-00.021
-00.068,+09.795,-00.019
-00.071,+09.790,-00.025
-00.100,+09.813,+00.024
-00.104,+09.794,-00.040
-00.087,+09.785,-00.035
-00.115,+09.810,-00.049
-00.094,+09.808,-00.007
-00.086,+09.826,-00.055
-00.099,+09.801,+00.003
-00.105,+09.796,+00.014
-00.093,+09.791,-00.004
-00.094,+09.809,-00.015
-00.091,+09.785,-00.036
-00.104,+09.794,-00.035
-00.117,+09.817,-00.030
-00.112,+09.806,-00.001
-00.079,+09.793,+00.003
-00.110,+09.802,-00.007
-00.099,+09.816,+00.019
-00.094,+09.796,-00.021
-00.091,+09.794,-00.039
-00.087,+09.796,+00.008
-00.071,+09.804,-00.002
-00.106,+09.787,+00.014
-00.102,+09.792,-00.005
-00.085,+09.797,-00.014
-00.088,+09.802,+00.000
-00.084,+09.804,+00.002
-00.104,+09.791,-00.027
-00.103,+09.766,-00.016
-00.076,+09.808,-00.025
-00.081,+09.779,-00.043
-00.064,+09.798,-00.007
-00.090,+09.793,+00.013
-00.086,+09.796,-00.032
-00.090,+09.803,+00.017
-00.106,+09.785,-00.040
-00.082,+09.800,+00.011
-00.104,+09.802,-00.005
-00.120,+09.799,+00.000
-00.104,+09.794,-00.024
-00.077,+09.791,-00.020
-00.075,+09.811,-00.015
-00.098,+09.800,-00.046
-00.087,+09.798,-00.021
-00.092,+09.766,-00.030
-00.066,+09.799,-00.040
-00.092,+09.784,-00.054
-00.098,+09.801,-00.003
-00.092,+09.803,-00.007
-00.104,+09.806,-00.033
-00.079,+09.782,+00.009
-00.053,+09.794,+00.003
-00.092,+09.804,-00.023
-00.108,+09.786,-00.017
-00.087,+09.795,-00.033
-00.101,+09.791,-00.035
-00.081,+09.795,-00.021
-00.085,+09.787,-00.053
-00.113,+09.789,-00.041
-00.065,+09.787,-00.003
-00.080,+09.798,-00.031
-00.056,+09.794,-00.021
-00.097,+09.803,-00.042
-00.082,+09.781,-00.023
-00.098,+09.785,-00.017
-00.082,+09.777,-00.052
-00.065,+09.810,-00.029
-00.089,+09.796,-00.030
-00.104,+09.777,-00.043
-00.088,+09.772,-00.042
-00.091,+09.796,-00.068
-00.080,+09.809,-00.041
-00.125,+09.782,-00.019
-00.090,+09.783,-00.015
-00.065,+09.805,-00.024
-00.102,+09.784,-00.044
-00.077,+09.777,-00.013
-00.088,+09.791,-00.014
-00.077,+09.785,+00.001
-00.079,+09.810,-00.032
-00.096,+09.797,-00.025
-00.067,+09.792,-00.053
-00.086,+09.796,-00.046
-00.111,+09.794,-00.031
-00.067,+09.774,-00.073
-00.076,+09.782,-00.017
-00.060,+09.775,-00.041
-00.097,+09.785,-00.033
-00.072,+09.804,-00.045
-00.074,+09.793,-00.041
-00.087,+09.785,-00.050
-00.082,+09.792,-00.036
-00.080,+09.788,-00.020
-00.090,+09.798,-00.066
-00.084,+09.808,-00.046
-00.107,+09.801,-00.041
-00.067,+09.820,-00.037
-00.094,+09.776,-00.007
