$VNGPE,050429.799637,2078,0,00,+2373170.790,-3992955.220,+4370926.750,+000.000,+000.000,+000.000,+19485578.000,+19485578.000,+11250004.000,+063.400,4.29E+00
$VNGPE,050429.999603,2078,0,00,+2373262.610,-3992918.390,+4370910.530,+000.000,+000.000,+000.000,+19485578.000,+19485578.000,+11250004.000,+063.480,4.29E+00
$VNGPE,050430.199603,2078,0,00,+2373354.440,-3992881.570,+4370894.310,+000.000,+000.000,+000.000,+19485578.000,+19485578.000,+11250004.000,+063.560,4.29E+00
$VNGPE,050430.399603,2078,0,00,+2373446.260,-3992844.740,+4370878.090,+000.000,+000.000,+000.000,+19485578.000,+19485578.000,+11250004.000,+063.640,4.29E+00
$VNGPE,050430.599603,2078,0,00,+2373538.080,-3992807.920,+4370861.870,+000.000,+000.000,+000.000,+19485578.000,+19485578.000,+11250004.000,+063.720,4.29E+00
$VNGPE,050430.799603,2078,0,00,+2373629.910,-3992771.100,+4370845.640,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250005.000,+063.800,4.29E+00
$VNGPE,050430.999603,2078,0,00,+2373721.730,-3992734.280,+4370829.410,+000.000,+000.000,+000.000,+19485578.000,+19485578.000,+11250004.000,+063.880,4.29E+00
$VNGPE,050431.199603,2078,0,00,+2373813.550,-3992697.460,+4370813.170,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+063.960,4.29E+00
$VNGPE,050431.399603,2078,0,00,+2373905.380,-3992660.640,+4370796.940,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+064.040,4.29E+00
$VNGPE,050431.599603,2078,0,00,+2373997.200,-3992623.820,+4370780.700,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+064.120,4.29E+00
$VNGPE,050431.799603,2078,0,00,+2346074.850,-4000957.790,+4378230.370,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+064.200,4.29E+00
$VNGPE,050431.999603,2078,0,00,+2346166.520,-4000920.020,+4378215.760,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+064.280,4.29E+00
$VNGPE,050432.199603,2078,0,00,+2346258.190,-4000882.240,+4378201.160,+000.000,+000.000,+000.000,+19485578.000,+19485578.000,+11250004.000,+064.360,4.29E+00
$VNGPE,050432.399603,2078,0,00,+2346349.860,-4000844.470,+4378186.550,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+064.440,4.29E+00
$VNGPE,050432.599603,2078,0,00,+2346441.530,-4000806.700,+4378171.930,+000.000,+000.000,+000.000,+19485578.000,+19485578.000,+11250004.000,+064.520,4.29E+00
$VNGPE,050432.799603,2078,0,00,+2346533.200,-4000768.930,+4378157.320,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+064.600,4.29E+00
$VNGPE,050432.999603,2078,0,00,+2346624.870,-4000731.160,+4378142.700,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+064.680,4.29E+00
$VNGPE,050433.199603,2078,0,00,+2346716.540,-4000693.390,+4378128.080,+000.000,+000.000,+000.000,+19485578.000,+19485578.000,+11250004.000,+064.752,4.29E+00
$VNGPE,050433.399603,2078,0,00,+2346808.210,-4000655.620,+4378113.460,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+064.832,4.29E+00
$VNGPE,050433.599603,2078,0,00,+2346899.880,-4000617.850,+4378098.830,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+064.912,4.29E+00
$VNGPE,050433.799603,2078,0,00,+2346991.550,-4000580.080,+4378084.200,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+064.992,4.29E+00
$VNGPE,050433.999603,2078,0,00,+2347083.220,-4000542.320,+4378069.560,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+065.072,4.29E+00
$VNGPE,050434.199603,2078,0,00,+2375190.940,-3992145.230,+4370569.300,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+065.152,4.29E+00
$VNGPE,050434.399603,2078,0,00,+2375282.770,-3992108.430,+4370553.020,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+065.232,4.29E+00
$VNGPE,050434.599603,2078,0,00,+2375374.600,-3992071.620,+4370536.730,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+065.304,4.29E+00
$VNGPE,050434.799603,2078,0,00,+2375466.430,-3992034.810,+4370520.440,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+065.384,4.29E+00
$VNGPE,050434.999603,2078,0,00,+2375558.260,-3991998.000,+4370504.150,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+065.464,4.29E+00
$VNGPE,050435.199603,2078,0,00,+2375650.090,-3991961.200,+4370487.850,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+065.544,4.29E+00
$VNGPE,050435.399603,2078,0,00,+2375741.920,-3991924.390,+4370471.550,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+065.616,4.29E+00
$VNGPE,050435.599603,2078,0,00,+2375833.740,-3991887.580,+4370455.250,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+065.696,4.29E+00
$VNGPE,050435.799603,2078,0,00,+2375925.570,-3991850.780,+4370438.950,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+065.776,4.29E+00
$VNGPE,050435.999549,2078,0,00,+2405033.240,-3983054.430,+4362536.430,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250005.000,+065.856,4.29E+00
$VNGPE,050436.199549,2078,0,00,+2405125.220,-3983018.620,+4362518.420,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+065.928,4.29E+00
$VNGPE,050436.399549,2078,0,00,+2405217.210,-3982982.810,+4362500.400,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250005.000,+066.008,4.29E+00
$VNGPE,050436.599549,2078,0,00,+2405309.200,-3982947.000,+4362482.370,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250005.000,+066.088,4.29E+00
$VNGPE,050436.799549,2078,0,00,+2405401.190,-3982911.190,+4362464.350,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250005.000,+066.160,4.29E+00
$VNGPE,050436.999549,2078,0,00,+2405493.180,-3982875.380,+4362446.320,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+066.240,4.29E+00
$VNGPE,050437.199549,2078,0,00,+2405585.170,-3982839.570,+4362428.290,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+066.320,4.29E+00
$VNGPE,050437.399549,2078,0,00,+2405677.160,-3982803.760,+4362410.250,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250005.000,+066.392,4.29E+00
$VNGPE,050437.599549,2078,0,00,+2405769.150,-3982767.960,+4362392.210,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250004.000,+066.472,4.29E+00
$VNGPE,050437.799549,2078,0,00,+2405861.140,-3982732.150,+4362374.170,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+066.552,4.29E+00
$VNGPE,050437.999549,2078,0,00,+2405953.120,-3982696.340,+4362356.130,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+066.624,4.29E+00
$VNGPE,050438.199549,2078,0,00,+2406045.110,-3982660.540,+4362338.080,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250005.000,+066.704,4.29E+00
$VNGPE,050438.399549,2078,0,00,+2406137.100,-3982624.740,+4362320.030,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+066.776,4.29E+00
$VNGPE,050438.599549,2078,0,00,+2406229.100,-3982588.930,+4362301.980,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+066.856,4.29E+00
$VNGPE,050438.799549,2078,0,00,+2406321.090,-3982553.130,+4362283.920,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+066.936,4.29E+00
$VNGPE,050438.999549,2078,0,00,+2379509.520,-3990628.590,+4369605.190,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250005.000,+067.008,4.29E+00
$VNGPE,050439.199549,2078,0,00,+2409793.180,-3981483.600,+4361343.460,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+067.088,4.29E+00
$VNGPE,050439.399549,2078,0,00,+2409885.190,-3981447.910,+4361325.200,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+067.160,4.29E+00
$VNGPE,050439.599549,2078,0,00,+2409977.200,-3981412.220,+4361306.940,+000.000,+000.000,+000.000,+19485580.000,+19485580.000,+11250005.000,+067.240,4.29E+00
$VNGPE,050439.799549,2078,0,00,+2410069.210,-3981376.530,+4361288.670,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+067.312,4.29E+00
$VNGPE,050439.999549,2078,0,00,+2410161.220,-3981340.850,+4361270.400,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+067.392,4.29E+00
$VNGPE,050440.199549,2078,0,00,+2410253.230,-3981305.160,+4361252.130,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+067.464,4.29E+00
$VNGPE,050440.399549,2078,0,00,+2410345.240,-3981269.480,+4361233.860,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+067.544,4.29E+00
$VNGPE,050440.599549,2078,0,00,+2410437.250,-3981233.800,+4361215.580,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+067.616,4.29E+00
$VNGPE,050440.799549,2078,0,00,+2410529.260,-3981198.110,+4361197.300,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+067.696,4.29E+00
$VNGPE,050440.999549,2078,0,00,+2410621.270,-3981162.430,+4361179.010,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250005.000,+067.768,4.29E+00
